1986,Alaska,Female,6
1986,Arizona,Female,22
1986,Arkansas,Female,38
1986,California,Female,206
1986,Colorado,Female,33
1986,Connecticut,Female,13
1986,Delaware,Female,4
1986,District of Columbia,Female,9
1986,Florida,Female,134
1986,Georgia,Female,105
1986,Idaho,Female,3
1986,Illinois,Female,90
1986,Indiana,Female,32
1986,Iowa,Female,5
1986,Kansas,Female,15
1986,Kentucky,Female,33
1986,Louisiana,Female,60
1986,Maine,Female,1
1986,Maryland,Female,36
1986,Massachusetts,Female,5
1986,Michigan,Female,94
1986,Minnesota,Female,7
1986,Mississippi,Female,41
1986,Missouri,Female,40
1986,Nebraska,Female,10
1986,Nevada,Female,4
1986,New Hampshire,Female,2
1986,New Jersey,Female,28
1986,New Mexico,Female,13
1986,New York,Female,112
1986,North Carolina,Female,70
1986,Ohio,Female,75
1986,Oklahoma,Female,33
1986,Oregon,Female,12
1986,Pennsylvania,Female,53
1986,Rhodes Island,Female,2
1986,South Carolina,Female,56
1986,South Dakota,Female,1
1986,Tennessee,Female,43
1986,Texas,Female,224
1986,Utah,Female,4
1986,Vermont,Female,2
1986,Virginia,Female,53
1986,Washington,Female,16
1986,West Virginia,Female,24
1986,Wisconsin,Female,17
1986,Wyoming,Female,2
1987,Alabama,Female,61
1987,Alaska,Female,6
1987,Arizona,Female,24
1987,Arkansas,Female,24
1987,California,Female,193
1987,Colorado,Female,16
1987,Connecticut,Female,7
1987,Delaware,Female,4
1987,District of Columbia,Female,6
1987,Florida,Female,142
1987,Georgia,Female,80
1987,Idaho,Female,2
1987,Illinois,Female,38
1987,Indiana,Female,28
1987,Iowa,Female,5
1987,Kansas,Female,14
1987,Kentucky,Female,11
1987,Louisiana,Female,41
1987,Maine,Female,2
1987,Maryland,Female,27
1987,Massachusetts,Female,9
1987,Michigan,Female,108
1987,Minnesota,Female,11
1987,Mississippi,Female,37
1987,Missouri,Female,26
1987,Nebraska,Female,4
1987,Nevada,Female,13
1987,New Hampshire,Female,2
1987,New Jersey,Female,28
1987,New Mexico,Female,10
1987,New York,Female,80
1987,North Carolina,Female,57
1987,Ohio,Female,80
1987,Oklahoma,Female,33
1987,Oregon,Female,13
1987,Pennsylvania,Female,52
1987,Rhodes Island,Female,7
1987,South Carolina,Female,62
1987,South Dakota,Female,1
1987,Tennessee,Female,57
1987,Texas,Female,222
1987,Utah,Female,7
1987,Vermont,Female,2
1987,Virginia,Female,50
1987,Washington,Female,8
1987,West Virginia,Female,17
1987,Wisconsin,Female,16
1987,Wyoming,Female,2
1988,Alabama,Female,60
1988,Alaska,Female,4
1988,Arizona,Female,20
1988,Arkansas,Female,27
1988,California,Female,207
1988,Colorado,Female,26
1988,Connecticut,Female,15
1988,Delaware,Female,5
1988,District of Columbia,Female,10
1988,Georgia,Female,86
1988,Hawaii,Female,1
1988,Idaho,Female,1
1988,Illinois,Female,91
1988,Indiana,Female,28
1988,Iowa,Female,6
1988,Kansas,Female,5
1988,Louisiana,Female,49
1988,Maine,Female,2
1988,Maryland,Female,41
1988,Massachusetts,Female,14
1988,Michigan,Female,90
